131.344,0,168.602,
131.235,0,168.484,
131.126,0,168.365,
131.016,0,168.246,
130.905,0,168.126,
130.794,0,168.005,
130.682,0,167.883,
130.569,0,167.761,
130.456,0,167.638,
130.342,0,167.514,
130.228,0,167.39,
130.112,0,167.265,
129.996,0,167.139,
129.88,0,167.012,
129.762,0,166.885,
129.644,0,166.757,
129.526,0,166.628,
129.406,0,166.498,
129.286,0,166.368,
129.165,0,166.237,
129.044,0,166.105,
128.922,0,165.972,
128.799,0,165.839,
128.676,0,165.705,
128.552,0,165.57,
128.427,0,165.435,
128.301,0,165.299,
128.175,0,165.162,
128.048,0,165.024,
127.921,0,164.886,
127.793,0,164.746,
127.664,0,164.607,
127.534,0,164.466,
127.404,0,164.325,
127.273,0,164.183,
127.142,0,164.04,
127.01,0,163.896,
126.877,0,163.752,
126.743,0,163.607,
126.609,0,163.461,
126.474,0,163.315,
126.338,0,163.167,
126.202,0,163.019,
126.065,0,162.871,
125.928,0,162.721,
125.789,0,162.571,
125.65,0,162.42,
125.511,0,162.269,
125.37,0,162.116,
125.229,0,161.963,
125.088,0,161.809,
124.945,0,161.655,
124.802,0,161.499,
124.658,0,161.343,
124.514,0,161.187,
124.369,0,161.029,
124.223,0,160.871,
124.077,0,160.712,
123.93,0,160.552,
123.782,0,160.392,
123.633,0,160.231,
123.484,0,160.069,
123.334,0,159.906,
123.184,0,159.743,
123.033,0,159.579,
122.881,0,159.414,
122.729,0,159.248,
122.575,0,159.082,
122.421,0,158.915,
122.267,0,158.747,
122.112,0,158.578,
121.956,0,158.409,
121.799,0,158.239,
121.642,0,158.068,
121.484,0,157.897,
121.325,0,157.725,
121.166,0,157.552,
121.006,0,157.378,
120.846,0,157.204,
120.684,0,157.029,
120.522,0,156.853,
120.36,0,156.676,
120.196,0,156.499,
120.032,0,156.321,
119.868,0,156.142,
119.702,0,155.962,
119.536,0,155.782,
119.37,0,155.601,
119.202,0,155.419,
119.034,0,155.237,
118.865,0,155.054,
118.696,0,154.87,
118.526,0,154.685,
118.355,0,154.5,
118.184,0,154.314,
118.011,0,154.127,
117.839,0,153.939,
117.665,0,153.751,
117.491,0,153.562,
117.316,0,153.372,
117.141,0,153.181,
116.965,0,152.99,
116.788,0,152.798,
116.61,0,152.605,
116.432,0,152.412,
116.253,0,152.218,
116.073,0,152.023,
115.893,0,151.827,
115.712,0,151.63,
115.531,0,151.433,
115.348,0,151.235,
115.165,0,151.037,
114.982,0,150.837,
114.798,0,150.637,
114.613,0,150.437,
114.427,0,150.235,
114.241,0,150.033,
114.054,0,149.83,
113.866,0,149.626,
113.678,0,149.421,
113.489,0,149.216,
113.299,0,149.01,
113.108,0,148.803,
112.917,0,148.596,
112.726,0,148.388,
112.533,0,148.179,
112.34,0,147.969,
112.146,0,147.759,
111.952,0,147.548,
111.757,0,147.336,
111.561,0,147.123,
111.365,0,146.91,
111.167,0,146.696,
110.97,0,146.481,
110.771,0,146.266,
110.572,0,146.049,
110.372,0,145.832,
110.172,0,145.615,
109.97,0,145.396,
109.768,0,145.177,
109.566,0,144.957,
109.363,0,144.737,
109.159,0,144.515,
108.954,0,144.293,
108.749,0,144.07,
108.543,0,143.847,
108.336,0,143.622,
108.129,0,143.397,
107.921,0,143.171,
107.712,0,142.945,
107.503,0,142.718,
107.293,0,142.49,
107.082,0,142.261,
106.871,0,142.031,
106.659,0,141.801,
106.446,0,141.57,
106.233,0,141.339,
106.019,0,141.106,
105.804,0,140.873,
105.589,0,140.639,
105.373,0,140.405,
105.156,0,140.169,
104.938,0,139.933,
104.721,0,139.697,
104.503,0,139.461,
104.286,0,139.225,
104.07,0,138.991,
103.855,0,138.757,
103.64,0,138.524,
103.426,0,138.291,
103.213,0,138.06,
103,0,137.829,
102.788,0,137.598,
102.577,0,137.369,
102.366,0,137.14,
102.156,0,136.912,
101.947,0,136.685,
101.738,0,136.459,
101.53,0,136.233,
101.323,0,136.008,
101.116,0,135.783,
100.91,0,135.56,
100.705,0,135.337,
100.5,0,135.115,
100.297,0,134.893,
100.093,0,134.673,
99.8908,0,134.453,
99.6889,0,134.234,
99.4877,0,134.015,
99.2872,0,133.798,
99.0874,0,133.581,
98.8882,0,133.364,
98.6897,0,133.149,
98.4919,0,132.934,
98.2948,0,132.72,
98.0983,0,132.507,
97.9025,0,132.294,
97.7074,0,132.082,
97.513,0,131.871,
97.3192,0,131.661,
97.1262,0,131.451,
96.9338,0,131.242,
96.7421,0,131.034,
96.551,0,130.827,
96.3606,0,130.62,
96.171,0,130.414,
95.9819,0,130.209,
95.7936,0,130.004,
95.6059,0,129.801,
95.419,0,129.598,
95.2327,0,129.395,
95.047,0,129.194,
94.8621,0,128.993,
94.6778,0,128.793,
94.4942,0,128.594,
94.3113,0,128.395,
94.129,0,128.197,
93.9474,0,128,
93.7666,0,127.804,
93.5863,0,127.608,
93.4068,0,127.413,
93.2279,0,127.219,
93.0498,0,127.025,
92.8723,0,126.833,
92.6954,0,126.641,
92.5193,0,126.449,
92.3438,0,126.259,
92.169,0,126.069,
91.9949,0,125.88,
91.8214,0,125.692,
91.6486,0,125.504,
91.4765,0,125.317,
91.3051,0,125.131,
91.1344,0,124.946,
90.9643,0,124.761,
90.7949,0,124.577,
90.6262,0,124.394,
90.4582,0,124.212,
90.2908,0,124.03,
90.1242,0,123.849,
89.9582,0,123.669,
89.7928,0,123.489,
89.6282,0,123.311,
89.4642,0,123.133,
89.3009,0,122.955,
89.1383,0,122.779,
88.9763,0,122.603,
88.8151,0,122.428,
88.6545,0,122.253,
88.4946,0,122.08,
88.3353,0,121.907,
88.1768,0,121.735,
88.0189,0,121.563,
87.8617,0,121.393,
87.7052,0,121.223,
87.5493,0,121.054,
87.3941,0,120.885,
87.2396,0,120.717,
87.0858,0,120.55,
86.9327,0,120.384,
86.7802,0,120.219,
86.6284,0,120.054,
86.4773,0,119.89,
86.3269,0,119.726,
86.1771,0,119.564,
86.028,0,119.402,
85.8796,0,119.241,
85.7319,0,119.08,
85.5848,0,118.921,
85.4385,0,118.762,
85.2928,0,118.604,
85.1477,0,118.446,
85.0034,0,118.289,
84.8597,0,118.133,
84.7167,0,117.978,
84.5744,0,117.824,
84.4328,0,117.67,
84.2918,0,117.517,
84.1515,0,117.365,
84.0119,0,117.213,
83.873,0,117.062,
83.7347,0,116.912,
83.5972,0,116.763,
83.4603,0,116.614,
83.324,0,116.466,
83.1885,0,116.319,
83.0536,0,116.172,
82.9194,0,116.027,
82.7859,0,115.882,
82.6531,0,115.738,
82.5209,0,115.594,
82.3894,0,115.451,
82.2586,0,115.309,
82.1285,0,115.168,
81.999,0,115.027,
81.8702,0,114.888,
81.7421,0,114.749,
81.6147,0,114.61,
81.4879,0,114.473,
81.3619,0,114.336,
81.2365,0,114.2,
81.1117,0,114.064,
80.9877,0,113.93,
80.8643,0,113.796,
80.7417,0,113.662,
80.6196,0,113.53,
80.4983,0,113.398,
80.3776,0,113.267,
80.2577,0,113.137,
80.1384,0,113.007,
80.0197,0,112.879,
79.9018,0,112.751,
79.7845,0,112.623,
79.6679,0,112.497,
79.552,0,112.371,
79.4367,0,112.246,
79.3222,0,112.121,
79.2083,0,111.998,
79.0951,0,111.875,
78.9825,0,111.752,
78.8707,0,111.631,
78.7595,0,111.51,
78.649,0,111.39,
78.5392,0,111.271,
78.43,0,111.153,
78.3215,0,111.035,
78.2137,0,110.918,
78.1066,0,110.801,
78.0002,0,110.686,
77.8944,0,110.571,
77.7893,0,110.457,
77.6849,0,110.344,
77.5811,0,110.231,
77.4781,0,110.119,
77.3757,0,110.008,
77.274,0,109.897,
77.1729,0,109.788,
77.0726,0,109.679,
76.9729,0,109.571,
76.8739,0,109.463,
76.7756,0,109.356,
76.6779,0,109.25,
76.581,0,109.145,
76.4847,0,109.04,
76.389,0,108.937,
76.2941,0,108.834,
76.1998,0,108.731,
76.1063,0,108.63,
76.0133,0,108.529,
75.9211,0,108.429,
75.8296,0,108.329,
75.7387,0,108.231,
75.6485,0,108.133,
75.5589,0,108.035,
75.4701,0,107.939,
75.3819,0,107.843,
75.2944,0,107.748,
75.2076,0,107.654,
75.1215,0,107.56,
75.036,0,107.468,
74.9512,0,107.376,
74.8671,0,107.284,
74.7837,0,107.194,
74.7009,0,107.104,
74.6188,0,107.015,
74.5374,0,106.926,
74.4567,0,106.839,
74.3766,0,106.752,
74.2972,0,106.666,
74.2185,0,106.58,
74.1405,0,106.495,
74.0632,0,106.411,
73.9865,0,106.328,
73.9105,0,106.246,
73.8352,0,106.164,
73.7606,0,106.083,
73.6866,0,106.003,
73.6133,0,105.923,
73.5407,0,105.844,
73.4688,0,105.766,
73.3975,0,105.689,
73.327,0,105.612,
73.257,0,105.536,
73.1878,0,105.461,
73.1193,0,105.387,
73.0514,0,105.313,
72.9842,0,105.24,
72.9177,0,105.168,
72.8519,0,105.096,
72.7867,0,105.026,
72.7222,0,104.956,
72.6584,0,104.886,
72.5953,0,104.818,
72.5328,0,104.75,
72.471,0,104.683,
72.4099,0,104.616,
72.3495,0,104.551,
72.2898,0,104.486,
72.2307,0,104.422,
72.1723,0,104.358,
72.1146,0,104.296,
72.0575,0,104.234,
72.0012,0,104.173,
71.9455,0,104.112,
71.8905,0,104.052,
71.8361,0,103.994,
71.7825,0,103.935,
71.7295,0,103.878,
71.6772,0,103.821,
71.6256,0,103.765,
71.5746,0,103.71,
71.5243,0,103.655,
71.4747,0,103.601,
71.4258,0,103.548,
71.3776,0,103.496,
71.33,0,103.444,
71.2831,0,103.393,
71.2369,0,103.343,
71.1914,0,103.293,
71.1465,0,103.245,
71.1023,0,103.197,
71.0588,0,103.15,
71.016,0,103.103,
70.9738,0,103.057,
70.9324,0,103.012,
70.8915,0,102.968,
70.8514,0,102.924,
70.812,0,102.882,
70.7732,0,102.839,
70.7351,0,102.798,
70.6977,0,102.758,
70.661,0,102.718,
70.6249,0,102.678,
70.5895,0,102.64,
70.5548,0,102.602,
70.5208,0,102.565,
70.4874,0,102.529,
70.4547,0,102.494,
70.4227,0,102.459,
70.3914,0,102.425,
70.3608,0,102.392,
70.3308,0,102.359,
70.3015,0,102.327,
70.2729,0,102.296,
70.2449,0,102.266,
70.2177,0,102.236,
70.1911,0,102.207,
70.1652,0,102.179,
70.14,0,102.152,
70.1154,0,102.125,
70.0915,0,102.099,
70.0683,0,102.074,
70.0458,0,102.05,
70.0239,0,102.026,
70.0028,0,102.003,
69.9823,0,101.981,
69.9624,0,101.959,
69.9433,0,101.938,
69.9248,0,101.918,
69.9071,0,101.899,
69.8899,0,101.881,
69.8735,0,101.863,
69.8577,0,101.846,
69.8427,0,101.829,
69.8283,0,101.814,
69.8145,0,101.799,
69.8015,0,101.784,
69.7891,0,101.771,
69.7774,0,101.758,
69.7664,0,101.746,
69.756,0,101.735,
69.7464,0,101.725,
69.7374,0,101.715,
69.7291,0,101.706,
69.7214,0,101.698,
69.7145,0,101.69,
69.7082,0,101.683,
69.7026,0,101.677,
69.6976,0,101.672,
69.6934,0,101.667,
69.6898,0,101.663,
70,0,101.996,
70,0,101.996,
70,0,101.994,
70,0,101.992,
70,0,101.988,
70,0,101.984,
70,0,101.979,
70,0,101.972,
70,0,101.965,
70,0,101.957,
70,0,101.948,
70,0,101.937,
70,0,101.926,
69.9999,0,101.914,
69.9999,0,101.901,
69.9999,0,101.887,
69.9999,0,101.872,
69.9998,0,101.856,
69.9998,0,101.839,
69.9997,0,101.821,
69.9997,0,101.802,
69.9996,0,101.782,
69.9995,0,101.761,
69.9994,0,101.739,
69.9993,0,101.717,
69.9992,0,101.693,
69.9991,0,101.668,
69.9989,0,101.642,
69.9988,0,101.616,
69.9986,0,101.59,
69.9984,0,101.564,
69.9982,0,101.537,
69.998,0,101.511,
69.9978,0,101.485,
69.9976,0,101.459,
69.9973,0,101.433,
69.9971,0,101.406,
69.9968,0,101.38,
69.9965,0,101.354,
69.9962,0,101.328,
69.9959,0,101.301,
69.9956,0,101.275,
69.9953,0,101.249,
69.995,0,101.223,
69.9946,0,101.197,
69.9943,0,101.17,
69.9939,0,101.144,
69.9935,0,101.118,
69.9931,0,101.092,
69.9927,0,101.065,
69.9923,0,101.039,
69.9919,0,101.013,
69.9914,0,100.987,
69.991,0,100.961,
69.9905,0,100.934,
69.9901,0,100.908,
69.9896,0,100.882,
69.9891,0,100.856,
69.9886,0,100.83,
69.9881,0,100.803,
69.9875,0,100.777,
69.987,0,100.751,
69.9864,0,100.725,
69.9859,0,100.699,
69.9853,0,100.672,
69.9847,0,100.646,
69.9841,0,100.62,
69.9835,0,100.594,
69.9829,0,100.567,
69.9823,0,100.541,
69.9816,0,100.515,
69.981,0,100.489,
69.9803,0,100.463,
69.9796,0,100.436,
69.9789,0,100.41,
69.9782,0,100.384,
69.9775,0,100.358,
69.9768,0,100.332,
69.9761,0,100.305,
69.9753,0,100.279,
69.9746,0,100.253,
69.9738,0,100.227,
69.973,0,100.201,
69.9722,0,100.174,
69.9714,0,100.148,
69.9706,0,100.122,
69.9698,0,100.096,
69.9689,0,100.069,
69.9681,0,100.043,
69.9672,0,100.017,
69.9664,0,99.9909,
69.9655,0,99.9647,
69.9646,0,99.9385,
69.9637,0,99.9123,
69.9627,0,99.8861,
69.9618,0,99.8599,
69.9609,0,99.8337,
69.9599,0,99.8075,
69.959,0,99.7813,
69.958,0,99.7551,
69.957,0,99.7289,
69.956,0,99.7027,
69.955,0,99.6765,
69.954,0,99.6503,
69.9529,0,99.6241,
69.9519,0,99.5979,
69.9508,0,99.5717,
69.9498,0,99.5455,
69.9487,0,99.5193,
69.9476,0,99.4931,
69.9465,0,99.4669,
69.9454,0,99.4407,
69.9443,0,99.4145,
69.9431,0,99.3883,
69.942,0,99.3621,
69.9408,0,99.3359,
69.9397,0,99.3097,
69.9385,0,99.2835,
69.9373,0,99.2573,
69.9361,0,99.2311,
69.9349,0,99.205,
69.9336,0,99.1788,
69.9324,0,99.1526,
69.9311,0,99.1264,
69.9299,0,99.1002,
69.9286,0,99.074,
69.9273,0,99.0478,
69.926,0,99.0216,
69.9247,0,98.9954,
69.9234,0,98.9693,
69.9221,0,98.9431,
69.9207,0,98.9169,
69.9194,0,98.8907,
69.918,0,98.8645,
69.9166,0,98.8383,
69.9153,0,98.8122,
69.9139,0,98.786,
69.9124,0,98.7598,
69.911,0,98.7336,
69.9096,0,98.7074,
69.9081,0,98.6813,
69.9067,0,98.6551,
69.9052,0,98.6289,
69.9037,0,98.6027,
69.9023,0,98.5766,
69.9007,0,98.5504,
69.8992,0,98.5242,
69.8977,0,98.498,
69.8962,0,98.4719,
69.8946,0,98.4457,
69.8931,0,98.4195,
69.8915,0,98.3933,
69.8899,0,98.3672,
69.8883,0,98.341,
69.8867,0,98.3148,
69.8851,0,98.2887,
69.8835,0,98.2625,
69.8818,0,98.2363,
69.8802,0,98.2102,
69.8785,0,98.184,
69.8769,0,98.1578,
69.8752,0,98.1317,
69.8735,0,98.1055,
69.8718,0,98.0793,
69.87,0,98.0532,
69.8683,0,98.027,
69.8666,0,98.0008,
69.8648,0,97.9747,
69.8631,0,97.9485,
69.8613,0,97.9224,
69.8595,0,97.8962,
69.8577,0,97.8701,
69.8559,0,97.8439,
69.8541,0,97.8177,
69.8522,0,97.7916,
69.8504,0,97.7654,
69.8485,0,97.7393,
69.8467,0,97.7131,
69.8448,0,97.687,
69.8429,0,97.6608,
69.841,0,97.6347,
69.8391,0,97.6085,
69.8372,0,97.5824,
69.8352,0,97.5562,
69.8333,0,97.5301,
69.8313,0,97.5039,
69.8293,0,97.4778,
69.8274,0,97.4517,
69.8254,0,97.4255,
69.8234,0,97.3994,
69.8213,0,97.3732,
69.8193,0,97.3471,
69.8173,0,97.321,
69.8152,0,97.2948,
69.8132,0,97.2687,
69.8111,0,97.2425,
69.809,0,97.2164,
69.8069,0,97.1903,
69.8048,0,97.1641,
69.8027,0,97.138,
69.8006,0,97.1119,
69.7984,0,97.0857,
69.7963,0,97.0596,
69.7941,0,97.0335,
69.7919,0,97.0074,
69.7897,0,96.9812,
69.7875,0,96.9551,
69.7853,0,96.929,
69.7831,0,96.9029,
69.7809,0,96.8767,
69.7786,0,96.8506,
69.7764,0,96.8245,
69.7741,0,96.7984,
69.7718,0,96.7722,
69.7695,0,96.7461,
69.7672,0,96.72,
69.7649,0,96.6939,
69.7626,0,96.6678,
69.7603,0,96.6417,
69.7579,0,96.6155,
69.7556,0,96.5894,
69.7532,0,96.5633,
69.7508,0,96.5372,
69.7484,0,96.5111,
69.746,0,96.485,
69.7436,0,96.4589,
69.7412,0,96.4328,
69.7387,0,96.4067,
69.7363,0,96.3806,
69.7338,0,96.3545,
69.7313,0,96.3284,
69.7289,0,96.3023,
69.7264,0,96.2762,
69.7239,0,96.2501,
69.7213,0,96.224,
69.7188,0,96.1979,
69.7163,0,96.1718,
69.7137,0,96.1457,
69.7111,0,96.1196,
69.7086,0,96.0935,
69.706,0,96.0674,
69.7034,0,96.0413,
69.7008,0,96.0152,
69.6982,0,95.9892,
69.6955,0,95.9631,
69.6929,0,95.937,
69.6902,0,95.9109,
69.6876,0,95.8848,
69.6849,0,95.8587,
69.6822,0,95.8326,
69.6795,0,95.8066,
69.6768,0,95.7805,
69.6741,0,95.7544,
69.6713,0,95.7283,
69.6686,0,95.7023,
69.6658,0,95.6762,
69.663,0,95.6501,
69.6603,0,95.624,
69.6575,0,95.598,
69.6547,0,95.5719,
69.6519,0,95.5458,
69.649,0,95.5198,
69.6462,0,95.4937,
69.6433,0,95.4677,
69.6405,0,95.4416,
69.6376,0,95.4155,
69.6347,0,95.3895,
69.6318,0,95.3634,
69.6289,0,95.3373,
69.626,0,95.3113,
69.6231,0,95.2852,
69.6201,0,95.2592,
69.6172,0,95.2331,
69.6142,0,95.2071,
69.6113,0,95.181,
69.6083,0,95.155,
69.6053,0,95.1289,
69.6023,0,95.1029,
69.5992,0,95.0769,
69.5962,0,95.0508,
69.5932,0,95.0248,
69.5901,0,94.9987,
69.5871,0,94.9727,
69.584,0,94.9466,
69.5809,0,94.9206,
69.5778,0,94.8946,
69.5747,0,94.8685,
69.5716,0,94.8425,
69.5684,0,94.8165,
69.5653,0,94.7905,
69.5621,0,94.7644,
69.559,0,94.7384,
69.5558,0,94.7124,
69.5526,0,94.6863,
69.5494,0,94.6603,
69.5462,0,94.6343,
69.5429,0,94.6083,
69.5397,0,94.5823,
69.5365,0,94.5563,
69.5332,0,94.5302,
69.5299,0,94.5042,
69.5267,0,94.4782,
69.5234,0,94.4522,
69.5201,0,94.4262,
69.5167,0,94.4002,
69.5134,0,94.3742,
69.5101,0,94.3482,
69.5067,0,94.3222,
69.5034,0,94.2962,
69.5,0,94.2702,
69.4966,0,94.2442,
69.4932,0,94.2182,
69.4898,0,94.1922,
69.4864,0,94.1662,
69.483,0,94.1402,
69.4795,0,94.1142,
69.4761,0,94.0882,
69.4726,0,94.0622,
69.4691,0,94.0362,
69.4657,0,94.0102,
69.4622,0,93.9843,
69.4586,0,93.9583,
69.4551,0,93.9323,
69.4516,0,93.9063,
69.4481,0,93.8803,
69.4445,0,93.8544,
69.4409,0,93.8284,
69.4374,0,93.8024,
69.4338,0,93.7764,
69.4302,0,93.7505,
69.4266,0,93.7245,
69.4229,0,93.6985,
69.4193,0,93.6726,
69.4157,0,93.6466,
69.412,0,93.6206,
69.4083,0,93.5947,
69.4047,0,93.5687,
69.401,0,93.5428,
69.3973,0,93.5168,
69.3936,0,93.4908,
69.3898,0,93.4649,
69.3861,0,93.4389,
69.3823,0,93.413,
69.3786,0,93.387,
69.3748,0,93.3611,
69.371,0,93.3352,
69.3672,0,93.3092,
69.3634,0,93.2833,
69.3596,0,93.2573,
69.3558,0,93.2314,
69.352,0,93.2055,
69.3481,0,93.1795,
69.3443,0,93.1536,
69.3404,0,93.1277,
69.3365,0,93.1017,
69.3326,0,93.0758,
69.3287,0,93.0499,
69.3248,0,93.0239,
69.3209,0,92.998,
69.3169,0,92.9721,
69.313,0,92.9462,
69.309,0,92.9203,
69.305,0,92.8944,
69.301,0,92.8684,
69.2971,0,92.8425,
69.293,0,92.8166,
69.289,0,92.7907,
69.285,0,92.7648,
69.281,0,92.7389,
69.2769,0,92.713,
69.2728,0,92.6871,
69.2688,0,92.6612,
69.2647,0,92.6353,
69.2606,0,92.6094,
69.2565,0,92.5835,
69.2523,0,92.5576,
69.2482,0,92.5317,
69.2441,0,92.5058,
69.2399,0,92.4799,
69.2358,0,92.4541,
69.2316,0,92.4282,
69.2274,0,92.4023,
69.2232,0,92.3764,
69.219,0,92.3505,
69.2148,0,92.3247,
69.2105,0,92.2988,
69.2063,0,92.2729,
69.202,0,92.247,
69.1978,0,92.2212,
69.1935,0,92.1953,
69.1892,0,92.1694,
69.1849,0,92.1436,
69.1806,0,92.1177,
69.1762,0,92.0919,
69.1719,0,92.066,
69.1676,0,92.0401,
69.1632,0,92.0143,
69.1588,0,91.9884,
69.1545,0,91.9626,
69.1501,0,91.9367,
69.1457,0,91.9109,
69.1413,0,91.885,
69.1368,0,91.8592,
69.1324,0,91.8334,
69.1279,0,91.8075,
69.1235,0,91.7817,
69.119,0,91.7559,
69.1145,0,91.73,
69.11,0,91.7042,
69.1055,0,91.6784,
69.101,0,91.6525,
69.0965,0,91.6267,
69.0919,0,91.6009,
69.0874,0,91.5751,
69.0828,0,91.5492,
69.0783,0,91.5234,
69.0737,0,91.4976,
69.0691,0,91.4718,
69.0645,0,91.446,
69.0599,0,91.4202,
69.0552,0,91.3944,
69.0506,0,91.3686,
69.0459,0,91.3428,
69.0413,0,91.317,
69.0366,0,91.2912,
69.0319,0,91.2654,
69.0272,0,91.2396,
69.0225,0,91.2138,
69.0178,0,91.188,
69.0131,0,91.1622,
69.0083,0,91.1364,
69.0036,0,91.1106,
68.9988,0,91.0848,
68.994,0,91.0591,
68.9893,0,91.0333,
68.9845,0,91.0075,
68.9796,0,90.9817,
68.9748,0,90.956,
68.97,0,90.9302,
68.9651,0,90.9044,
68.9603,0,90.8787,
68.9554,0,90.8529,
68.9505,0,90.8271,
68.9457,0,90.8014,
68.9408,0,90.7756,
68.9359,0,90.7499,
68.9309,0,90.7241,
68.926,0,90.6984,
68.9211,0,90.6726,
68.9161,0,90.6469,
68.9111,0,90.6211,
68.9062,0,90.5954,
68.9012,0,90.5696,
68.8962,0,90.5439,
68.8912,0,90.5182,
68.8861,0,90.4924,
68.8811,0,90.4667,
68.8761,0,90.441,
68.871,0,90.4153,
68.8659,0,90.3895,
68.8608,0,90.3638,
68.8558,0,90.3381,
68.8507,0,90.3124,
68.8455,0,90.2867,
68.8404,0,90.2609,
68.8353,0,90.2352,
68.8301,0,90.2095,
68.825,0,90.1838,
68.8198,0,90.1581,
68.8146,0,90.1324,
68.8094,0,90.1067,
68.8042,0,90.081,
68.799,0,90.0553,
68.7938,0,90.0296,
68.7886,0,90.0039,
68.7833,0,89.9782,
68.7781,0,89.9526,
68.7728,0,89.9269,
68.7675,0,89.9012,
68.7622,0,89.8755,
68.7569,0,89.8498,
68.7516,0,89.8242,
68.7463,0,89.7985,
68.7409,0,89.7728,
68.7356,0,89.7472,
68.7302,0,89.7215,
68.7248,0,89.6958,
68.7195,0,89.6702,
68.7141,0,89.6445,
68.7087,0,89.6189,
68.7032,0,89.5932,
68.6978,0,89.5676,
68.6924,0,89.5419,
68.6869,0,89.5163,
68.6815,0,89.4906,
68.676,0,89.465,
68.6705,0,89.4393,
68.665,0,89.4137,
68.6595,0,89.3881,
68.654,0,89.3624,
68.6485,0,89.3368,
68.6429,0,89.3112,
68.6374,0,89.2856,
68.6318,0,89.2599,
68.6263,0,89.2343,
68.6207,0,89.2087,
68.6151,0,89.1831,
68.6095,0,89.1575,
68.6039,0,89.1319,
68.5982,0,89.1063,
68.5926,0,89.0807,
68.5869,0,89.055,
68.5813,0,89.0294,
68.5756,0,89.0039,
68.5699,0,88.9783,
68.5642,0,88.9527,
68.5585,0,88.9271,
68.5528,0,88.9015,
68.5471,0,88.8759,
68.5413,0,88.8503,
68.5356,0,88.8247,
68.5298,0,88.7992,
68.524,0,88.7736,
68.5182,0,88.748,
68.5124,0,88.7224,
68.5066,0,88.6969,
68.5008,0,88.6713,
68.495,0,88.6457,
68.4892,0,88.6202,
68.4833,0,88.5946,
68.4774,0,88.5691,
